Elapsed s, Pressure dBar, Conductivity S/m, Temperature degC, Density SG, Sound Speed m/s
4597,3406.376953,3.15409,1.5608,1.043258295,1512.777256
4607,3413.555175,3.15431,1.5648,1.043285478,1512.911586
4617,3420.669189,3.15454,1.5605,1.043320672,1513.020521
4628,3428.664794,3.15482,1.5619,1.043354286,1513.161729
4638,3435.836669,3.15503,1.557,1.04339011,1513.269551
4648,3443.171142,3.15525,1.5601,1.043418796,1513.403866
4658,3450.353027,3.15548,1.5558,1.043454253,1513.513983
4668,3458.150878,3.15569,1.5615,1.043482146,1513.663516
4678,3465.350097,3.15589,1.5549,1.043519648,1513.766667
4689,3472.738281,3.15604,1.561,1.043544912,1513.90963
4699,3479.974121,3.15621,1.5525,1.043584144,1514.007316
4709,3487.772949,3.15639,1.5585,1.043611444,1514.157315
4719,3495.031982,3.15655,1.5575,1.043643272,1514.277386
4729,3502.326904,3.15671,1.5493,1.043682344,1514.376818
4740,3509.371826,3.15681,1.5505,1.04371056,1514.498873
4750,3517.285888,3.15698,1.5497,1.043744922,1514.630609
4760,3524.675781,3.15712,1.5519,1.043773919,1514.762023
4770,3531.664062,3.15722,1.5451,1.043809789,1514.859572
4780,3538.955078,3.15741,1.5466,1.043839547,1514.988128
4790,3546.711669,3.15759,1.5448,1.043874341,1515.114525
4801,3553.815918,3.15776,1.5464,1.043903049,1515.239975
4811,3560.860839,3.15795,1.5437,1.043935947,1515.352095
4821,3568.074218,3.15806,1.5396,1.043970144,1515.461582
4831,3575.990966,3.15822,1.5404,1.044002814,1515.59804
4841,3583.111816,3.15839,1.5387,1.044034833,1515.714084
4851,3590.558105,3.15861,1.5419,1.0440638,1515.850822
4862,3597.714843,3.15879,1.5395,1.044096743,1515.965589
4872,3605.464111,3.15896,1.5377,1.044131385,1516.09182
4882,3612.810058,3.15906,1.5341,1.044165509,1516.204906
4892,3619.776855,3.15921,1.5339,1.04419522,1516.322554
4902,3626.925048,3.1594,1.5292,1.044230483,1516.430615
4912,3634.944091,3.15963,1.5276,1.044266572,1516.562965
4923,3642.030761,3.15974,1.5267,1.044297068,1516.679925
4933,3649.135253,3.15995,1.5229,1.044331448,1516.790286
4943,3656.311767,3.16013,1.5283,1.044356742,1516.928491
4953,3664.302001,3.16035,1.5292,1.044390136,1517.067629
4963,3671.385253,3.16053,1.5285,1.044421073,1517.186324
4973,3678.583251,3.16073,1.5235,1.044456907,1517.294592
4984,3685.688232,3.16089,1.5257,1.04448487,1517.421896
4994,3693.544189,3.16108,1.522,1.044521969,1517.544807
5004,3700.730957,3.16127,1.5237,1.044551033,1517.672516
5014,3707.871093,3.16142,1.5143,1.044590496,1517.766089
5024,3715.147949,3.16159,1.5173,1.044618442,1517.898828
5034,3722.099121,3.16182,1.5176,1.044648312,1518.019185
5045,3730.313232,3.16202,1.5194,1.044681494,1518.164506
5055,3737.489746,3.1622,1.5171,1.044714359,1518.280159
5065,3744.478027,3.16235,1.5088,1.044752111,1518.374518
5075,3751.694824,3.16252,1.5102,1.04478138,1518.501607
5085,3759.280029,3.16265,1.5168,1.044806607,1518.649509
5096,3766.583251,3.16278,1.5058,1.044848097,1518.740874
5106,3773.645996,3.16293,1.5124,1.044871404,1518.880428
5116,3780.813964,3.16306,1.5115,1.044902358,1518.999323
5126,3788.775878,3.16327,1.507,1.044940821,1519.122168
5136,3795.821044,3.16342,1.5026,1.044974926,1519.229063
5146,3802.936035,3.1636,1.5027,1.045005142,1519.350882
5157,3810.175781,3.16373,1.5032,1.045034988,1519.475151
5167,3818.035888,3.16391,1.5046,1.045066907,1519.613245
5177,3825.201904,3.16408,1.5041,1.045097818,1519.734023
5187,3832.371826,3.16426,1.4992,1.045133189,1519.842085
5197,3839.641113,3.16447,1.5032,1.045160435,1519.978518
5207,3847.441894,3.16467,1.4986,1.045198227,1520.09834
5218,3854.636718,3.16483,1.4963,1.045230927,1520.214188
5228,3861.708251,3.16511,1.496,1.045262286,1520.335848
5238,3868.986816,3.16534,1.4898,1.04529984,1520.442786
5248,3877.024169,3.16563,1.4975,1.045327248,1520.6043
5258,3884.108154,3.16585,1.4918,1.045363423,1520.709328
5268,3891.214843,3.16605,1.4946,1.045391084,1520.839439
5279,3898.266845,3.16624,1.4935,1.045422287,1520.957007
5289,3906.114013,3.16641,1.4902,1.045458669,1521.081058
5299,3913.406982,3.16659,1.4945,1.045485392,1521.218402
5309,3920.728027,3.16673,1.4847,1.045525808,1521.314081
5319,3927.808105,3.1669,1.4911,1.045549495,1521.453911
5329,3935.566894,3.16705,1.4896,1.045583536,1521.581514
5340,3942.819091,3.16723,1.4855,1.045618401,1521.693514
5350,3949.998046,3.16739,1.4888,1.04564545,1521.825747
5360,3957.424316,3.16754,1.4842,1.045681218,1521.938719
5370,3965.314941,3.16769,1.4806,1.045717855,1522.062406
5380,3972.38208,3.16782,1.4788,1.045749214,1522.177316
5391,3979.575683,3.16797,1.4786,1.045779681,1522.299387
5401,3986.813964,3.16816,1.4825,1.04580664,1522.43493
5411,3994.835205,3.16843,1.4804,1.045843436,1522.567236
5421,4001.939941,3.16863,1.4822,1.045872027,1522.694559
5431,4009.072998,3.16884,1.4814,1.0459034,1522.814887
5441,4016.531982,3.16907,1.4811,1.045935769,1522.942473
5452,4024.46997,3.16933,1.4786,1.045972518,1523.072106
5462,4031.650878,3.16954,1.4744,1.046007443,1523.183277
5472,4038.781982,3.16975,1.4811,1.04603136,1523.325671
5482,4045.895019,3.16997,1.4728,1.046070165,1523.423846
5492,4053.740966,3.17024,1.4779,1.046099092,1523.574499
5502,4061.035156,3.17043,1.4703,1.04613764,1523.6773
5513,4068.128906,3.17061,1.4746,1.046163488,1523.81157
5523,4075.378906,3.17075,1.4702,1.046198208,1523.922246
5533,4083.316894,3.17097,1.4708,1.046231477,1524.06045
5543,4090.660888,3.17117,1.4692,1.046264357,1524.181936
5553,4097.878906,3.17128,1.4698,1.046293698,1524.306318
5563,4105,3.17148,1.472,1.04632191,1524.435263
5574,4113.078125,3.17174,1.466,1.046362649,1524.557135
5584,4120.282226,3.17196,1.4708,1.046388796,1524.695459
5594,4127.475097,3.17217,1.4658,1.046424522,1524.804657
5604,4134.805175,3.17239,1.466,1.046455729,1524.931603
5614,4142.725097,3.17267,1.4692,1.046486882,1525.078233
5624,4149.950683,3.1729,1.4641,1.046523018,1525.188054
5635,4157.426757,3.17311,1.4701,1.046548948,1525.334352
5645,4164.521972,3.17332,1.4676,1.046581787,1525.449322
5655,4172.49121,3.17354,1.4663,1.046617021,1525.582639
5665,4179.663085,3.17376,1.4657,1.046648368,1525.704662
5675,4186.836914,3.17399,1.4672,1.04667773,1525.833058
5685,4194.022949,3.17423,1.4652,1.046710705,1525.95156
5696,4202.034179,3.17446,1.4683,1.046741819,1526.098713
5706,4209.328125,3.17473,1.4644,1.046777388,1526.213965
5716,4216.389648,3.17494,1.4664,1.046805602,1526.341666
5726,4223.751953,3.17515,1.4678,1.04683561,1526.472662
5736,4231.661621,3.17535,1.4647,1.046872175,1526.599484
5747,4238.838867,3.17562,1.4672,1.046900909,1526.731608
5757,4246.038085,3.17583,1.4647,1.046934128,1526.848464
5767,4253.207031,3.17608,1.4644,1.046965414,1526.971932
5777,4261.113281,3.17632,1.4588,1.047004811,1527.092075
5787,4268.241699,3.17656,1.4618,1.047032557,1527.224404
5797,4275.408203,3.17679,1.463,1.047062145,1527.35194
5808,4282.586914,3.17704,1.4631,1.04709306,1527.476793
5818,4290.458984,3.17733,1.4606,1.047129698,1527.606327
5828,4297.580078,3.17753,1.459,1.047161594,1527.724438
5838,4304.936523,3.1778,1.4638,1.047188725,1527.866416
5848,4312.144042,3.17806,1.4664,1.047217351,1527.999292
5858,4319.930175,3.17831,1.4642,1.047252956,1528.127663
5869,4327.041015,3.17855,1.4636,1.04728418,1528.249234
5879,4334.380859,3.17879,1.4627,1.047316612,1528.373785
5889,4341.569824,3.17903,1.4653,1.047344961,1528.506068
5899,4349.317871,3.17927,1.4631,1.047380306,1528.633691
5909,4356.581054,3.17948,1.4621,1.04741224,1528.756209
5919,4363.794921,3.17977,1.4536,1.047452182,1528.857246
5930,4371.129882,3.17999,1.4614,1.04747574,1529.006935
5940,4378.961914,3.18028,1.4633,1.0475078,1529.148847
5950,4386.196777,3.18042,1.4572,1.04754402,1529.254863
5960,4393.516601,3.18059,1.4605,1.047571511,1529.390336
5970,4400.848144,3.18083,1.4604,1.047603083,1529.517202
5980,4408.739746,3.18108,1.4586,1.047638668,1529.648683
5991,4415.83496,3.18134,1.4615,1.047666497,1529.780709
6001,4423.09082,3.18157,1.4588,1.047700249,1529.898565
6011,4430.246093,3.18177,1.4543,1.047735106,1530.008986
6021,4438.317871,3.18206,1.4597,1.047764609,1530.165276
6031,4445.503906,3.18229,1.4599,1.047795188,1530.290484
6041,4452.72998,3.18243,1.4582,1.047826969,1530.409351
6052,4459.795898,3.18261,1.4581,1.047856892,1530.530869
6062,4467.069824,3.18283,1.4572,1.047888812,1530.65421
6072,4475.028808,3.18312,1.4594,1.047921029,1530.799299
6082,4482.253906,3.18328,1.4595,1.047951189,1530.923791
6092,4489.409179,3.18354,1.4557,1.047985887,1531.037339
6103,4496.649414,3.18374,1.4554,1.048016875,1531.161591
6113,4504.651855,3.18399,1.458,1.048048475,1531.307982
6123,4511.663085,3.18421,1.4581,1.048078334,1531.429897
6133,4518.855957,3.18445,1.4554,1.048111886,1531.547021
6143,4526.309082,3.18474,1.4519,1.048147736,1531.667014
6153,4534.164062,3.18503,1.4545,1.048179109,1531.811622
6164,4541.310058,3.18529,1.4572,1.048207277,1531.944104
6174,4548.375976,3.18557,1.455,1.048240188,1532.06125
6184,4555.649414,3.18581,1.4577,1.048268668,1532.195575
6194,4563.780761,3.18613,1.4575,1.048304192,1532.33719
6204,4571.016113,3.18643,1.4573,1.048335963,1532.463396
6214,4578.114746,3.18668,1.4555,1.048368311,1532.581823
6225,4585.350585,3.18694,1.4568,1.048398208,1532.711793
6235,4593.461914,3.18722,1.46,1.048429876,1532.862405
6245,4600.630859,3.18752,1.457,1.048464157,1532.97936
6255,4607.934082,3.18784,1.4552,1.04849796,1533.102421
6265,4615.353027,3.18812,1.4624,1.04852288,1533.253075
6275,4623.341796,3.18846,1.4614,1.048558788,1533.390378
6286,4630.475585,3.1887,1.4628,1.048587971,1533.51866
6296,4637.698242,3.18895,1.4594,1.048622378,1533.634603
6306,4644.868164,3.18922,1.4635,1.048649288,1533.771883
6316,4652.946289,3.1895,1.4598,1.048687665,1533.901892
6326,4660.100585,3.1898,1.4566,1.048722059,1534.018115
6336,4667.374023,3.19003,1.4629,1.048746802,1534.162943
6347,4674.614257,3.19029,1.4613,1.048779562,1534.284658
6357,4682.474121,3.19057,1.4657,1.048808985,1534.434669
6367,4689.62207,3.19084,1.4608,1.048844754,1534.545386
6377,4696.766113,3.19103,1.4614,1.048874275,1534.670795
6387,4704.08496,3.19128,1.4584,1.048908636,1534.789639
6398,4712.02832,3.1916,1.4562,1.048945328,1534.922508
6408,4719.186523,3.19189,1.4612,1.048971442,1535.062642
6418,4726.539062,3.19219,1.4605,1.0490041,1535.189609
6428,4733.61914,3.19244,1.4616,1.049033412,1535.316423
6438,4741.61914,3.19273,1.4637,1.049065744,1535.462347
6448,4748.627929,3.19296,1.4651,1.049094281,1535.588528
6459,4755.815918,3.19324,1.4642,1.049126284,1535.711854
6469,4763.110839,3.19348,1.4589,1.049162723,1535.823528
6479,4770.969726,3.19377,1.464,1.049191488,1535.975856
6489,4778.430664,3.19407,1.4637,1.049224151,1536.105901
6499,4785.90332,3.19433,1.4624,1.04925748,1536.232594
6509,4793.120117,3.19458,1.4639,1.049286907,1536.362969
6520,4800.823242,3.19488,1.4661,1.049318024,1536.504422
6530,4808.035156,3.19508,1.4684,1.049346159,1536.636256
6540,4815.174804,3.19531,1.4635,1.049381467,1536.746399
6550,4822.541015,3.1956,1.4679,1.04940895,1536.888433
6560,4830.256835,3.19588,1.4633,1.0494467,1537.010025
6570,4837.435058,3.19615,1.4609,1.049480031,1537.128784
6581,4844.608886,3.19637,1.4647,1.049506686,1537.264716
6591,4851.610351,3.19664,1.4684,1.049533222,1537.398259
6601,4859.70996,3.19697,1.4628,1.049573942,1537.524294
6611,4866.985839,3.19722,1.4656,1.049602268,1537.659558
6621,4874.120117,3.19751,1.471,1.049627808,1537.800645
6631,4881.159179,3.19776,1.4696,1.049659382,1537.919702
6642,4889.050781,3.19809,1.4685,1.049694771,1538.055361
6652,4896.368164,3.19833,1.4674,1.049727047,1538.179862
6662,4903.495117,3.19865,1.4739,1.049751723,1538.324544
6672,4910.647949,3.19893,1.472,1.049784512,1538.444601
6682,4918.344238,3.19925,1.4724,1.049817523,1538.581201
6692,4925.542968,3.19948,1.474,1.049846526,1538.711425
6703,4932.755859,3.19972,1.4724,1.04987887,1538.832758
6713,4939.833007,3.20002,1.4746,1.049907438,1538.963818
6723,4947.724121,3.20039,1.4731,1.049943566,1539.099048
6733,4954.916015,3.20065,1.474,1.049973506,1539.227647
6743,4961.92871,3.20094,1.4739,1.050004012,1539.3508
6754,4969.094726,3.20117,1.474,1.050034363,1539.476173
6764,4976.809082,3.20149,1.4737,1.050068113,1539.611135
6774,4983.815918,3.20178,1.4776,1.05009459,1539.745836
6784,4990.909179,3.20205,1.4761,1.050126614,1539.866006
6794,4998.088867,3.2023,1.481,1.050152395,1540.005911
6804,5005.957031,3.2026,1.4808,1.050186451,1540.14349
6815,5012.969238,3.2029,1.4771,1.050220621,1540.256417
6825,5020.251953,3.20321,1.4802,1.050249154,1540.393837
6835,5027.655761,3.2035,1.4792,1.050282072,1540.521098
6845,5035.282226,3.20381,1.4816,1.050312653,1540.662333
6855,5042.52832,3.2041,1.4854,1.050340145,1540.800868
6865,5049.702148,3.20438,1.4815,1.050374949,1540.915689
6876,5056.833984,3.20468,1.4855,1.050401875,1541.053046
6886,5064.674316,3.20498,1.4827,1.050438389,1541.182704
6896,5071.666992,3.20526,1.4843,1.050466971,1541.310438
6906,5078.70996,3.20551,1.487,1.050494371,1541.441739
6916,5085.789062,3.20579,1.484,1.050527886,1541.557619
6926,5093.70996,3.20615,1.4892,1.050557262,1541.71285
6937,5100.934082,3.20637,1.4877,1.050589285,1541.834594
6947,5108.042968,3.20665,1.4897,1.050617908,1541.965505
6957,5115.229003,3.20692,1.4897,1.050648738,1542.091776
6967,5122.895996,3.20722,1.49,1.050681439,1542.227571
6977,5130.141601,3.2075,1.489,1.05071359,1542.352138
6987,5137.349121,3.20781,1.4889,1.050744965,1542.479159
6998,5144.542968,3.20806,1.491,1.050773527,1542.611366
7008,5152.333007,3.20836,1.493,1.050804997,1542.754216
7018,5159.571777,3.20867,1.4945,1.050834884,1542.88643
7028,5166.613281,3.20893,1.494,1.050865528,1543.008711
7038,5173.733886,3.20925,1.4942,1.050896335,1543.135335
7049,5181.499023,3.20952,1.4952,1.050928414,1543.274425
7059,5188.680664,3.20982,1.4971,1.050957568,1543.406705
7069,5195.901855,3.2101,1.4923,1.050993393,1543.519954
7079,5203.161132,3.2104,1.4921,1.051024947,1543.647495
7089,5211.143066,3.21074,1.4955,1.05105611,1543.798381
7099,5218.108398,3.21104,1.4972,1.051084598,1543.926445
7110,5225.25,3.21128,1.4972,1.051114923,1544.051631
7120,5232.353027,3.21154,1.4985,1.051143976,1544.180253
7130,5239.308105,3.21183,1.4997,1.051172822,1544.306562
7140,5247.310058,3.21216,1.5022,1.051204851,1544.455071
7150,5254.5,3.21245,1.5001,1.051237915,1544.575849
7160,5261.696777,3.21274,1.5041,1.051264898,1544.714388
7171,5268.799804,3.21304,1.5054,1.051294303,1544.843696
7181,5276.707031,3.21332,1.5055,1.051327883,1544.982896
7191,5283.763183,3.21362,1.5036,1.0513603,1545.10218
7201,5290.944824,3.2139,1.506,1.051388717,1545.235711
7211,5298.049804,3.21418,1.5061,1.051419132,1545.361302
7221,5305.907226,3.21452,1.507,1.051452255,1545.502972
7232,5313.07373,3.21486,1.5044,1.051486162,1545.622793
7242,5320.25,3.2151,1.5087,1.051512271,1545.761115
7252,5327.375,3.21536,1.5088,1.051542566,1545.886764
7262,5335.288085,3.21566,1.5091,1.051576122,1546.027049
7272,5342.514648,3.216,1.5116,1.051605143,1546.162656
7282,5349.566894,3.2163,1.5072,1.051640018,1546.274749
7293,5356.72705,3.21658,1.5124,1.051665513,1546.416075
7303,5364.579101,3.21687,1.5129,1.051698521,1546.55578
7313,5371.881347,3.21719,1.5143,1.051728741,1546.689215
7323,5379.023925,3.21749,1.5138,1.05176005,1546.814141
7333,5386.067871,3.21775,1.5147,1.051789197,1546.940795
7343,5393.996093,3.21803,1.5181,1.05181949,1547.090041
7354,5401.263183,3.21833,1.5175,1.051851377,1547.216827
7364,5408.643066,3.21862,1.5197,1.051880805,1547.353456
7374,5415.836914,3.21898,1.5178,1.051914253,1547.476226
7384,5423.776367,3.21931,1.5195,1.051946738,1547.621601
7394,5430.711914,3.2196,1.5211,1.051975013,1547.748961
7404,5437.826171,3.21982,1.5197,1.052006347,1547.869608
7415,5444.844726,3.22012,1.519,1.052037338,1547.991932
7425,5452.851074,3.22044,1.5206,1.052070077,1548.138038
7435,5459.791992,3.22074,1.5233,1.052097348,1548.268852
7445,5467.041503,3.22105,1.5256,1.052126319,1548.403939
7455,5474.2583,3.22135,1.5235,1.052159476,1548.525645
7466,5481.95996,3.22164,1.5274,1.052188423,1548.672741
7476,5489.145996,3.22192,1.5263,1.052220265,1548.796504
7486,5496.307128,3.22224,1.5268,1.052250771,1548.925096
7496,5503.360351,3.2225,1.5289,1.052278694,1549.055506
7506,5511.245117,3.22283,1.5308,1.052310716,1549.200639
7516,5518.363769,3.2231,1.531,1.052340884,1549.326873
7527,5525.455078,3.22341,1.5315,1.05237101,1549.45415
7537,5532.496093,3.22372,1.5329,1.052400033,1549.583168
7547,5540.288085,3.22402,1.5314,1.052434809,1549.716498
7557,5547.364746,3.22427,1.5338,1.052462409,1549.848061
7567,5554.55371,3.22457,1.5324,1.052494716,1549.971417
7577,5561.578125,3.22482,1.5359,1.052521001,1550.105268
7588,5569.436523,3.22515,1.5332,1.052557502,1550.236801
7598,5576.444824,3.22545,1.5361,1.052584778,1550.369465
7608,5583.743164,3.22573,1.5356,1.052616413,1550.496993
7618,5590.797851,3.22604,1.5375,1.052644958,1550.627749
7628,5598.761718,3.22638,1.5402,1.05267653,1550.776802
7638,5605.819824,3.22669,1.5401,1.052707088,1550.901886
7649,5612.918945,3.22693,1.5431,1.052734049,1551.035469
7659,5619.981933,3.22722,1.5417,1.05276574,1551.1566
7669,5627.90625,3.22751,1.5407,1.052800395,1551.293592
7679,5634.928222,3.2278,1.5429,1.052828306,1551.424381
7689,5641.978027,3.22813,1.5461,1.052855685,1551.559161
7699,5649.173828,3.22841,1.5437,1.052888794,1551.679568
7710,5657.026367,3.22874,1.5457,1.052920508,1551.824623
7720,5664.145019,3.22901,1.5487,1.052947796,1551.959072
7730,5671.200195,3.22928,1.5457,1.052980854,1552.075226
7740,5678.291992,3.2296,1.5493,1.053007886,1552.211749
7750,5686.111816,3.22994,1.5464,1.053044468,1552.342382
7761,5693.196289,3.23024,1.5523,1.05306897,1552.485074
7771,5700.231445,3.23051,1.5545,1.053096717,1552.61584
7781,5707.360351,3.23077,1.5508,1.053130658,1552.731136
7791,5715.238769,3.23107,1.5538,1.053161162,1552.879095
7801,5722.389648,3.23138,1.5553,1.053190419,1553.01049
7811,5729.52832,3.23167,1.5551,1.053221148,1553.136494
7822,5736.631835,3.23198,1.5551,1.053251719,1553.262798
7832,5744.582031,3.23227,1.5559,1.053284605,1553.405554
7842,5751.866699,3.23257,1.5573,1.053314378,1553.538824
7852,5758.864746,3.23284,1.56,1.053341448,1553.670451
7862,5766.157226,3.23316,1.5615,1.053371327,1553.804474
7872,5774.064941,3.23347,1.5592,1.053407328,1553.937979
7883,5781.254882,3.23376,1.5629,1.053434314,1554.076091
7893,5788.263671,3.23403,1.5605,1.053466535,1554.193329
7903,5795.354003,3.23431,1.5652,1.05349203,1554.332456
7913,5803.246093,3.23466,1.5624,1.053528823,1554.46494
7923,5810.469726,3.23497,1.5654,1.053556812,1554.60197
7933,5817.573242,3.23531,1.5671,1.053585909,1554.733708
7944,5824.754882,3.23555,1.5678,1.053615398,1554.862344
7954,5832.545898,3.23583,1.5688,1.053647323,1555.002903
7964,5839.579101,3.23613,1.5672,1.053679086,1555.123388
7974,5846.829101,3.23644,1.5716,1.053705752,1555.264911
7984,5853.971679,3.23673,1.5715,1.053736335,1555.391416
7994,5861.770019,3.23707,1.5694,1.053771937,1555.524223
8005,5868.799804,3.23733,1.5703,1.053800794,1555.6512
8015,5875.916503,3.23763,1.5752,1.053826331,1555.79174
8025,5882.913574,3.2379,1.5756,1.053855648,1555.916901
8035,5890.626953,3.23823,1.5773,1.053886993,1556.058994
8045,5897.821777,3.23851,1.576,1.053918873,1556.182857
8055,5905.271972,3.23878,1.5774,1.053948938,1556.318657
8066,5912.108398,3.23906,1.5774,1.053978109,1556.440117
8076,5919.889648,3.2394,1.58,1.054008888,1556.586135
8086,5926.946777,3.23969,1.5807,1.054038299,1556.713546
8096,5934.2583,3.23997,1.5808,1.054069208,1556.84345
8106,5941.249023,3.24029,1.5821,1.054098024,1556.971927
8117,5948.723632,3.24058,1.5844,1.054127439,1557.111079
8127,5955.983398,3.24083,1.5855,1.054156857,1557.242501
